Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,hour_sin,hour_cos
0.0067025018249386135,0.0,1.0,0.5235428571428571,0.0,0.16666666666666666,0.0,0.565263096110026,0.004277569313094809
0.010286017652133519,0.0,1.0,0.4429714285714285,0.0,0.16666666666666666,0.0,0.5327015646150716,0.0010705383806982605
0.006901586037560557,0.0,1.0,0.5507428571428572,0.0,0.16666666666666666,0.0,0.5000000000000001,0.0
0.007631561483840997,0.0,1.0,0.16457142857142854,0.0,0.16666666666666666,0.0,0.46729843538492855,0.0010705383806982605
0.011945052757316343,0.0,1.0,0.06354285714285712,0.0,0.16666666666666666,0.0,0.4347369038899741,0.004277569313094809
0.008096091313292187,0.0,1.0,0.10285714285714287,0.0,0.16666666666666666,0.0,0.402454838991936,0.00960735979838473
0.008096091313292187,0.0,1.0,0.10342857142857145,0.0,0.16666666666666666,0.0,0.37059047744873963,0.017037086855465844
0.011945052757316343,0.0,1.0,0.06194285714285716,0.0,0.16666666666666666,0.0,0.3392802673484192,0.026534935252447156
0.007897007100670251,0.0,1.0,0.1,0.0,0.16666666666666666,0.0,0.3086582838174552,0.038060233744356575
0.008096091313292187,0.0,1.0,0.09839999999999999,0.0,0.16666666666666666,0.0,0.27885565489049924,0.05156362923365587
0.012144136969938286,0.0,1.0,0.06274285714285713,0.0,0.16666666666666666,0.0,0.2500000000000001,0.06698729810778059
0.007897007100670251,0.0,1.0,0.1009142857142857,0.0,0.16666666666666666,0.0,0.22221488349019902,0.08426519384872727
0.008826066759572631,0.0,1.0,0.08891428571428572,0.0,0.16666666666666666,0.0,0.19561928549563967,0.10332332985438242
0.010949631694206648,0.0,1.0,0.06559999999999999,0.0,0.16666666666666666,0.0,0.17032709244996558,0.12408009626051125
0.007897007100670251,0.0,1.0,0.10057142857142859,0.0,0.16666666666666666,0.0,0.14644660940672644,0.14644660940672605
0.009755126418475014,0.0,1.0,0.08422857142857146,0.0,0.16666666666666666,0.0,0.12408009626051136,0.17032709244996547
0.010949631694206648,0.0,1.0,0.0726857142857143,0.0,0.16666666666666666,0.0,0.10332332985438253,0.19561928549563956
0.007631561483840997,0.0,1.0,0.09645714285714288,0.0,0.16666666666666666,0.0,0.08426519384872738,0.2222148834901989
0.010020572035304265,0.0,1.0,0.07440000000000002,0.0,0.16666666666666666,0.0,0.06698729810778081,0.24999999999999978
0.010286017652133519,0.0,1.0,0.07325714285714285,0.0,0.16666666666666666,0.0,0.05156362923365587,0.27885565489049935
0.007631561483840997,0.0,1.0,0.09645714285714288,0.0,0.16666666666666666,0.0,0.038060233744356575,0.30865828381745525
0.010750547481584712,0.0,1.0,0.06834285714285715,0.0,0.16666666666666666,0.0,0.02653493525244721,0.3392802673484191
0.009091512376401885,0.0,1.0,0.08022857142857143,0.0,0.16666666666666666,0.0,0.017037086855465844,0.3705904774487397
0.007366115867011747,0.0,1.0,0.09188571428571429,0.0,0.16666666666666666,0.0,0.00960735979838484,0.4024548389919357
0.010949631694206648,0.0,1.0,0.0534857142857143,0.0,0.16666666666666666,0.0,0.004277569313094809,0.4347369038899742
0.007631561483840997,0.0,1.0,0.08879999999999999,0.0,0.16666666666666666,0.0,0.0010705383806982605,0.46729843538492866
0.007631561483840997,0.0,1.0,0.08937142857142857,0.0,0.16666666666666666,0.0,0.0,0.4999999999999999
0.010286017652133519,0.0,1.0,0.3230857142857143,0.0,0.16666666666666666,0.0,0.001070538380698205,0.5327015646150712
0.006437056208109363,0.0,1.0,0.46297142857142853,0.0,0.16666666666666666,0.0,0.004277569313094753,0.5652630961100257
0.008096091313292187,0.0,1.0,0.10902857142857142,0.0,0.16666666666666666,0.0,0.009607359798384785,0.5975451610080642
0.010750547481584712,0.0,1.0,0.06,0.0,0.16666666666666666,0.0,0.01703708685546579,0.6294095225512601
0.0071670316543898036,0.0,1.0,0.08445714285714287,0.0,0.16666666666666666,0.0,0.026534935252447156,0.6607197326515808
0.009290596589023824,0.0,1.0,0.06571428571428573,0.0,0.16666666666666666,0.0,0.03806023374435652,0.6913417161825446
0.010020572035304265,0.0,1.0,0.07005714285714285,0.0,0.16666666666666666,0.0,0.05156362923365576,0.7211443451095005
0.007366115867011747,0.0,1.0,0.08685714285714288,0.0,0.16666666666666666,0.0,0.0669872981077807,0.75
0.010485101864755458,0.0,1.0,0.0582857142857143,0.0,0.16666666666666666,0.0,0.08426519384872727,0.7777851165098009
0.00856062114274338,0.0,1.0,0.07188571428571428,0.0,0.16666666666666666,0.0,0.10332332985438214,0.80438071450436
0.007366115867011747,0.0,1.0,0.08594285714285715,0.0,0.16666666666666666,0.0,0.12408009626051142,0.8296729075500345
0.011679607140487092,0.0,1.0,0.0525714285714286,0.0,0.16666666666666666,0.0,0.14644660940672616,0.8535533905932737
0.007366115867011747,0.0,1.0,0.08182857142857144,0.0,0.16666666666666666,0.0,0.17032709244996563,0.8759199037394887
0.0071670316543898036,0.0,1.0,0.08411428571428572,0.0,0.16666666666666666,0.0,0.19561928549563956,0.8966766701456175
0.011945052757316343,0.0,1.0,0.04719999999999999,0.0,0.16666666666666666,0.0,0.22221488349019852,0.9157348061512725
0.0071670316543898036,0.0,1.0,0.08308571428571429,0.0,0.16666666666666666,0.0,0.24999999999999978,0.9330127018922192
0.007366115867011747,0.014859147662779898,0.8842372343799556,0.2377142857142857,0.0,0.16666666666666666,0.0,0.2788556548904993,0.9484363707663441
0.008096091313292187,0.04344236920854401,0.4562321598477639,1.0,0.0,0.16666666666666666,0.0,0.3086582838174552,0.9619397662556435
0.005242550932377729,0.034568156021050456,0.516650808753568,1.0,0.0,0.16666666666666666,0.0,0.3392802673484191,0.9734650647475528
0.0071670316543898036,0.03859250851305335,0.5026958452267682,1.0,0.0,0.16666666666666666,0.0,0.3705904774487392,0.9829629131445341
0.0071670316543898036,0.03529047569910226,0.5531240088804312,1.0,0.0,0.16666666666666666,0.0,0.4024548389919356,0.9903926402016152
0.005242550932377729,0.030440615003611598,0.5867427846495401,1.0,0.0,0.16666666666666666,0.0,0.43473690388997416,0.9957224306869052
0.008096091313292187,0.04086265607264472,0.49207104345068187,1.0,0.0,0.16666666666666666,0.0,0.4672984353849286,0.9989294616193017
0.014334063308779614,0.04344236920854401,0.5851569933396765,1.0,0.0,0.8333333333333333,0.0,0.5,1.0
0.004977105315548479,0.03198844288515117,0.5531240088804312,1.0,0.0,0.8333333333333333,0.0,0.5327015646150716,0.9989294616193017
0.009290596589023824,0.04756991022598287,0.43070091975895974,1.0,0.0,0.8333333333333333,0.0,0.5652630961100258,0.9957224306869052
0.00550799654920698,0.037870188835001546,0.4709800190294957,1.0,0.0,0.8333333333333333,0.0,0.5975451610080641,0.9903926402016152
0.005972526378658173,0.037147869156949745,0.49444973041547735,1.0,0.0,0.8333333333333333,0.0,0.6294095225512604,0.9829629131445341
0.009556042205853075,0.04870498400577855,0.4227719632096416,1.0,0.0,0.8333333333333333,0.0,0.6607197326515808,0.9734650647475529
0.00550799654920698,0.036425549478897944,0.49365683476054545,1.0,0.0,0.8333333333333333,0.0,0.6913417161825449,0.9619397662556434
0.0067025018249386135,0.04086265607264472,0.4576593720266413,1.0,0.0,0.8333333333333333,0.0,0.7211443451095007,0.9484363707663441
0.008826066759572631,0.049736869260138275,0.39280050745321926,1.0,0.0,0.8333333333333333,0.0,0.75,0.9330127018922194
0.005707080761828919,0.036425549478897944,0.49888994608309556,1.0,0.0,0.8333333333333333,0.0,0.7777851165098011,0.9157348061512727
0.007631561483840997,0.04499019709008358,0.4238820171265463,1.0,0.0,0.8333333333333333,0.0,0.8043807145043603,0.8966766701456176
0.007897007100670251,0.04529976266639149,0.4264192832223279,1.0,0.0,0.8333333333333333,0.0,0.8296729075500344,0.8759199037394887
0.00550799654920698,0.03828294293674543,0.46463685379004116,1.0,0.0,0.8333333333333333,0.0,0.8535533905932737,0.8535533905932737
0.008361536930121441,0.047157156124238986,0.41373295274341904,1.0,0.0,0.8333333333333333,0.0,0.8759199037394887,0.8296729075500344
0.007366115867011747,0.04158497575069652,0.464161116397082,1.0,0.0,0.8333333333333333,0.0,0.8966766701456176,0.8043807145043603
0.005242550932377729,0.03601279537715406,0.49318109736758653,1.0,0.0,0.8333333333333333,0.0,0.9157348061512726,0.7777851165098012
0.009556042205853075,0.04787947580229078,0.43307960672375523,1.0,0.0,0.8333333333333333,0.0,0.9330127018922193,0.75
0.00550799654920698,0.03529047569910226,0.5118934348239772,1.0,0.0,0.8333333333333333,0.0,0.9484363707663441,0.7211443451095007
0.00550799654920698,0.03601279537715406,0.5001585791309864,1.0,0.0,0.8333333333333333,0.0,0.9619397662556434,0.6913417161825449
0.010020572035304265,0.048292229904034666,0.4384712971772915,1.0,0.0,0.8333333333333333,0.0,0.9734650647475528,0.6607197326515808
0.005242550932377729,0.03529047569910226,0.504757373929591,1.0,0.0,0.8333333333333333,0.0,0.9829629131445341,0.6294095225512604
0.0067025018249386135,0.03900526261479723,0.48493498255629564,1.0,0.0,0.8333333333333333,0.0,0.9903926402016152,0.5975451610080642
0.008096091313292187,0.04199772985244041,0.4762131303520458,1.0,0.0,0.8333333333333333,0.0,0.9957224306869052,0.5652630961100259
0.005242550932377729,0.03529047569910226,0.504757373929591,1.0,0.0,0.8333333333333333,0.0,0.9989294616193017,0.5327015646150717
0.008096091313292187,0.04086265607264472,0.49207104345068187,1.0,0.0,0.8333333333333333,0.0,1.0,0.5
0.0071670316543898036,0.03900526261479723,0.4965112591183001,1.0,0.0,0.8333333333333333,0.0,0.9989294616193017,0.46729843538492843
0.004977105315548479,0.033433082241254776,0.5285442435775451,1.0,0.0,0.8333333333333333,0.0,0.9957224306869052,0.4347369038899742
0.008826066759572631,0.04199772985244041,0.4933396764985729,1.0,0.0,0.8333333333333333,0.0,0.9903926402016152,0.4024548389919359
0.005972526378658173,0.034568156021050456,0.535521725340945,1.0,0.0,0.8333333333333333,0.0,0.9829629131445341,0.3705904774487397
0.0071670316543898036,0.03601279537715406,0.5418648905803998,1.0,0.0,0.8333333333333333,0.0,0.9734650647475529,0.3392802673484192
0.025549140619815513,0.047157156124238986,0.6979067554709801,1.0,0.0,0.8333333333333333,0.0,0.9619397662556435,0.30865828381745525
0.02389010551463269,0.04942730368383036,0.6574690770694578,1.0,0.0,0.8333333333333333,0.0,0.9484363707663441,0.27885565489049946
0.02840268100072998,0.04684759054793107,0.7288296860133208,1.0,0.0,0.8333333333333333,0.0,0.9330127018922194,0.2500000000000001
0.17632225097883072,0.19430399339593435,0.7445290199809707,1.0,0.0,0.8333333333333333,0.0,0.9157348061512726,0.22221488349019886
0.29026478200278716,0.29573831389949434,0.7616555661274977,1.0,0.0,0.8333333333333333,0.0,0.8966766701456176,0.19561928549563967
0.32921892627247995,0.3644618718398514,0.7264509990485253,1.0,0.0,0.8333333333333333,0.0,0.8759199037394887,0.17032709244996558
0.3566925476143075,0.1292952223712723,0.9619410085632729,1.0,0.0,0.8333333333333333,0.0,0.8535533905932737,0.14644660940672627
0.3609396774835756,0.08585285316272831,0.983349191246432,1.0,0.0,0.8333333333333333,1.0,0.8296729075500344,0.12408009626051136
0.32391001393589486,0.04684759054793107,0.9938154138915318,0.9997714285714288,0.0,0.8333333333333333,1.0,0.8043807145043604,0.10332332985438247
0.30313889441900593,0.024146114952017333,0.9980970504281637,0.9996571428571428,0.0,0.8333333333333333,1.0,0.7777851165098013,0.0842651938487275
0.3341960315880284,0.07285109895779589,0.9860450364732003,0.9998857142857143,0.0,0.8333333333333333,1.0,0.75,0.06698729810778065
0.34733558962107636,0.07759777112785057,0.9852521408182682,1.0,0.0,0.8333333333333333,0.5,0.7211443451095009,0.05156362923365593
0.3368504877563209,0.08616241873903621,0.9808119251506504,1.0,0.0,0.8333333333333333,0.5,0.6913417161825449,0.03806023374435663
0.516026279116066,0.3343308224125477,0.8845543926419284,1.0,0.0,0.8333333333333333,0.5,0.6607197326515809,0.02653493525244721
0.4985732298095427,0.26302755133629135,0.9207104345068189,1.0,0.0,0.8333333333333333,0.5,0.6294095225512605,0.0170370868554659
0.8366182228415954,0.7310907027138581,0.8028861401839518,1.0,0.0,0.8333333333333333,0.5,0.5975451610080641,0.009607359798384785
0.9424646625522596,0.8098235476215045,0.8076435141135427,1.0,0.0,0.8333333333333333,0.5,0.565263096110026,0.004277569313094809
0.5867011745968544,0.5602105045918894,0.7754519505233113,1.0,0.0,0.8333333333333333,0.5,0.5327015646150716,0.0010705383806982605
0.8019775698453778,0.6816633990300278,0.812083729781161,1.0,0.0,0.8333333333333333,0.5,0.5000000000000001,0.0
0.11128807485566394,0.05716644309152822,0.9379955597843326,0.6719999999999999,0.0,0.8333333333333333,1.0,0.46729843538492855,0.0010705383806982605
0.03988320392859514,0.0,1.0,0.2117714285714286,0.0,0.8333333333333333,1.0,0.4347369038899741,0.004277569313094809
0.03842325303603425,0.0,1.0,0.21051428571428576,0.0,0.8333333333333333,1.0,0.402454838991936,0.00960735979838473
0.03702966354768067,0.0,1.0,0.20057142857142857,0.0,0.8333333333333333,1.0,0.37059047744873963,0.017037086855465844
0.5124427632888712,0.28160148591476625,0.9143672692673643,0.9962285714285715,0.0,0.8333333333333333,1.0,0.3392802673484192,0.026534935252447156
0.6330877961377662,0.48292229904034667,0.8447510307643513,1.0,0.0,0.8333333333333333,1.0,0.3086582838174552,0.038060233744356575
0.8096091313292189,0.5137756681457022,0.8866159213447509,1.0,0.0,0.8333333333333333,1.0,0.27885565489049924,0.05156362923365587
0.704492667064835,0.4472190692395006,0.88709165873771,1.0,0.0,0.8333333333333333,1.0,0.2500000000000001,0.06698729810778059
0.8007830645696463,0.5702197915591786,0.8609261021249603,1.0,0.0,0.8333333333333333,1.0,0.22221488349019902,0.08426519384872727
0.8404671842856194,0.5520586110824476,0.8791627021883919,1.0,0.0,0.8333333333333333,1.0,0.19561928549563967,0.10332332985438242
0.5284358617028335,0.28459395315240943,0.9173802727561053,1.0,0.0,0.8333333333333333,1.0,0.17032709244996558,0.12408009626051125
0.9386157011082353,0.6285213084305025,0.8745639073897875,1.0,0.0,0.8333333333333333,1.0,0.14644660940672644,0.14644660940672605
0.5604220585307585,0.3536270766690744,0.8894703457025055,1.0,0.0,0.8333333333333333,1.0,0.12408009626051136,0.17032709244996547
0.9223571570774437,0.6456506036528737,0.8644148430066605,1.0,0.0,0.8333333333333333,1.0,0.10332332985438253,0.19561928549563956
0.757050899197027,0.5456609225054174,0.8582302568981923,1.0,0.0,0.8333333333333333,1.0,0.08426519384872738,0.2222148834901989
0.8418607737739731,0.6311010215664018,0.8477640342530923,1.0,0.0,0.8333333333333333,1.0,0.06698729810778081,0.24999999999999978
0.8891764549737872,0.5858012589000103,0.8783698065334602,1.0,0.0,0.8333333333333333,1.0,0.05156362923365587,0.27885565489049935
0.5525914128342955,0.35961201114436075,0.8832857595940375,1.0,0.0,0.8333333333333333,1.0,0.038060233744356575,0.30865828381745525
0.9623067224102462,0.673511505520586,0.8642562638756739,1.0,0.0,0.8333333333333333,1.0,0.02653493525244721,0.3392802673484191
0.5606875041475877,0.3176142812919203,0.9091341579448144,1.0,0.0,0.8333333333333333,1.0,0.017037086855465844,0.3705904774487397
0.4300218992633884,0.2663295841502425,0.8947034570250556,1.0,0.0,0.8333333333333333,0.5,0.00960735979838484,0.4024548389919357
0.7520737938814784,0.5163553812816014,0.8698065334601968,1.0,0.0,0.8333333333333333,0.5,0.004277569313094809,0.4347369038899742
0.7343552989581259,0.3573418635847694,0.9305423406279734,1.0,0.0,0.8333333333333333,0.5,0.0010705383806982605,0.46729843538492866
0.49306523326033574,0.12114332886183056,0.9817633999365682,0.9998857142857143,0.0,0.8333333333333333,0.5,0.0,0.4999999999999999
0.2617957395978499,0.15715612423898462,0.9045353631462101,1.0,0.0,0.8333333333333333,0.5,0.001070538380698205,0.5327015646150712
0.23193310770455902,0.20575791971932722,0.8135109419600379,1.0,0.0,0.8333333333333333,0.5,0.004277569313094753,0.5652630961100257
0.25084610790364326,0.09101227943452687,0.9632096416111642,0.9998857142857143,0.0,0.8333333333333333,0.5,0.009607359798384785,0.5975451610080642
0.21547547946114542,0.02043132803632236,0.9974627339042184,0.9988571428571429,0.0,0.8333333333333333,0.5,0.01703708685546579,0.6294095225512601
0.258212223770655,0.06645341038076566,0.981129083412623,0.9998857142857143,0.0,0.8333333333333333,0.5,0.026534935252447156,0.6607197326515808
0.22237706549870595,0.02600350840986482,0.9961941008563273,0.9992000000000001,0.0,0.8333333333333333,0.5,0.03806023374435652,0.6913417161825446
0.24533811135443628,0.05458672995562893,0.9858864573422137,0.9998857142857143,0.0,0.8333333333333333,0.5,0.05156362923365576,0.7211443451095005
0.2369765744243148,0.048292229904034666,0.9882651443070094,0.9998857142857143,0.0,0.8333333333333333,0.5,0.0669872981077807,0.75
0.2042604021501095,0.0155814673408317,0.9984142086901364,0.992,0.0,0.8333333333333333,1.0,0.08426519384872727,0.7777851165098009
0.15548477005773442,0.0,1.0,0.8920000000000001,0.0,0.8333333333333333,1.0,0.10332332985438214,0.80438071450436
0.05567721812993563,0.0,1.0,0.3405714285714285,0.0,0.8333333333333333,1.0,0.12408009626051142,0.8296729075500345
0.04539120047780211,0.0,1.0,0.27714285714285714,0.0,0.8333333333333333,1.0,0.14644660940672616,0.8535533905932737
0.030061716105912805,0.0,1.0,0.16262857142857146,0.0,0.8333333333333333,1.0,0.17032709244996563,0.8759199037394887
0.017652133519145265,0.0,1.0,0.0734857142857143,0.0,0.8333333333333333,1.0,0.19561928549563956,0.8966766701456175
0.01745304930652333,0.0,1.0,0.07291428571428571,0.0,0.8333333333333333,1.0,0.22221488349019852,0.9157348061512725
0.017187603689694072,0.0,1.0,0.0709714285714286,0.0,0.8333333333333333,1.0,0.24999999999999978,0.9330127018922192
0.016457628243413628,0.01898668868021876,0.8999365683476055,0.20480000000000004,0.0,0.8333333333333333,0.5,0.2788556548904993,0.9484363707663441
0.01453314752140155,0.05386441027757713,0.46780843640976855,1.0,0.0,0.8333333333333333,0.5,0.3086582838174552,0.9619397662556435
0.014798593138230804,0.053451656175833244,0.47732318426895026,1.0,0.0,0.8333333333333333,0.5,0.3392802673484191,0.9734650647475528
0.014798593138230804,0.05272933649778145,0.4852521408182684,1.0,0.0,0.8333333333333333,0.5,0.3705904774487392,0.9829629131445341
0.014068617691950364,0.04684759054793107,0.5391690453536315,1.0,0.0,0.8333333333333333,0.0,0.4024548389919356,0.9903926402016152
0.014068617691950364,0.043855123310287895,0.5754836663495084,1.0,0.0,0.8333333333333333,0.0,0.43473690388997416,0.9957224306869052
0.013869533479328424,0.043855123310287895,0.5718363463368221,1.0,0.0,0.8333333333333333,0.0,0.4672984353849286,0.9989294616193017
0.014068617691950364,0.046434836446187185,0.5440849984142087,1.0,0.0,1.0,0.0,0.5,1.0
0.014334063308779614,0.04756991022598287,0.535521725340945,1.0,0.0,1.0,0.0,0.5327015646150716,0.9989294616193017
0.014334063308779614,0.04684759054793107,0.5440849984142087,1.0,0.0,1.0,0.0,0.5652630961100258,0.9957224306869052
0.014068617691950364,0.046434836446187185,0.5440849984142087,1.0,0.0,1.0,0.0,0.5975451610080641,0.9903926402016152
0.014068617691950364,0.04756991022598287,0.5306057722803681,1.0,0.0,1.0,0.0,0.6294095225512604,0.9829629131445341
0.01453314752140155,0.04602208234444329,0.5575642245480494,1.0,0.0,1.0,0.0,0.6607197326515808,0.9734650647475529
0.01453314752140155,0.047157156124238986,0.5440849984142087,1.0,0.0,1.0,0.0,0.6913417161825449,0.9619397662556434
0.014334063308779614,0.04942730368383036,0.5137963843958135,1.0,0.0,1.0,0.0,0.7211443451095007,0.9484363707663441
0.014068617691950364,0.046434836446187185,0.5440849984142087,1.0,0.0,1.0,0.0,0.75,0.9330127018922194
0.014334063308779614,0.04529976266639149,0.5626387567396132,1.0,0.0,1.0,0.0,0.7777851165098011,0.9157348061512727
0.01453314752140155,0.04901454958208647,0.522359657469077,1.0,0.0,1.0,0.0,0.8043807145043603,0.8966766701456176
0.01453314752140155,0.04901454958208647,0.522359657469077,1.0,0.0,1.0,0.0,0.8296729075500344,0.8759199037394887
0.014068617691950364,0.04901454958208647,0.5136378052648272,1.0,0.0,1.0,0.0,0.8535533905932737,0.8535533905932737
0.01453314752140155,0.05272933649778145,0.48017760862670467,1.0,0.0,1.0,0.0,0.8759199037394887,0.8296729075500344
0.01453314752140155,0.04870498400577855,0.5258483983507769,1.0,0.0,1.0,0.0,0.8966766701456176,0.8043807145043603
0.014798593138230804,0.048292229904034666,0.535521725340945,1.0,0.0,1.0,0.0,0.9157348061512726,0.7777851165098012
0.014068617691950364,0.04602208234444329,0.5491595306057722,1.0,0.0,1.0,0.0,0.9330127018922193,0.75
0.013869533479328424,0.0445774429883397,0.5629559150015857,1.0,0.0,1.0,0.0,0.9484363707663441,0.7211443451095007
0.014334063308779614,0.04602208234444329,0.5539169045353634,1.0,0.0,1.0,0.0,0.9619397662556434,0.6913417161825449
0.014068617691950364,0.0445774429883397,0.5666032350142722,1.0,0.0,1.0,0.0,0.9734650647475528,0.6607197326515808
0.014334063308779614,0.0445774429883397,0.571360608943863,1.0,0.0,1.0,0.0,0.9829629131445341,0.6294095225512604
0.013869533479328424,0.0427200495304922,0.5859498889946084,1.0,0.0,1.0,0.0,0.9903926402016152,0.5975451610080642
0.014068617691950364,0.04344236920854401,0.5805581985410719,1.0,0.0,1.0,0.0,0.9957224306869052,0.5652630961100259
0.014068617691950364,0.045712516768135376,0.5528068506184587,1.0,0.0,1.0,0.0,0.9989294616193017,0.5327015646150717
0.014068617691950364,0.046434836446187185,0.5440849984142087,1.0,0.0,1.0,0.0,1.0,0.5
