Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,RH_6,T7,RH_7,T8,RH_8,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour_sin,hour_cos,dow_sin,dow_cos
0.04597701149425287,0.0,0.4389517114914421,0.695689752967042,0.33432484352729697,0.689980638915779,0.26408987052551414,0.7169869678249887,0.5858820492966823,0.7132156190876908,0.39575730841720924,0.22495830441078146,0.9453010897651946,0.29276601582148354,0.627615187954427,0.24198432208307508,0.6484680146518267,0.6687142923498535,0.4834046490112177,0.3265306122448983,0.7654921020656136,0.4304635761589403,0.52,0.5953161592505853,0.5765164811795076,0.0028644391346787645,0.9009688679024191,0.8019377358048384
0.2729885057471264,0.0,0.4514058679706596,0.6695873420593459,0.34578918014500815,0.6728145123953027,0.26618431073876403,0.7163850970098713,0.5682668731449205,0.6886171698148558,0.380759513975216,0.23263217737350772,0.8444275924053474,0.313686039599435,0.5971854211063492,0.2506567633436394,0.611477264736529,0.657020762692182,0.5066497051000347,0.329251700680274,0.7108140947752126,0.5231788079470199,0.48903225806451617,0.5911007025761124,0.4452410941583793,0.0,0.9009688679024191,0.8019377358048384
0.21264367816091953,0.0,0.4514058679706614,0.6801536325675108,0.33649377207659414,0.663738390364353,0.2590033728647587,0.720397569110651,0.5463285585236821,0.6880245880025415,0.3582227212575697,0.2531040049752026,0.7944556791371755,0.3095363299647915,0.5833020269888389,0.24337697688404059,0.6038967888169773,0.6367457847554461,0.5101191164565745,0.329251700680274,0.7059538274605102,0.5562913907284768,0.5974193548387097,0.589695550351288,0.31769743607698675,0.03120973457625298,0.9009688679024191,0.8019377358048384
0.1867816091954023,0.0,0.4414731051344738,0.6222551143330972,0.3315362211067727,0.6481059808914513,0.2599009900990099,0.7248112884215094,0.5278100400051626,0.6616231770454346,0.34899947868628844,0.25568583355057994,0.7715593753510839,0.33229685856692237,0.5682018411455128,0.24198432208307508,0.5930710664765926,0.6227181940638207,0.49624147103041516,0.3321671525753196,0.6925880923450791,0.5033112582781457,0.5974193548387097,0.5597189695550351,0.20257739645771644,0.09436675102859093,0.9009688679024191,0.8019377358048384
0.014367816091954033,0.0,0.44132029339853185,0.6095388321980149,0.3270744252339335,0.6383896628645982,0.2590033728647587,0.7204644436456646,0.5097109304426362,0.6513727725047804,0.33961583189637734,0.25568583355057994,0.7949106841927871,0.33681809867849477,0.5598638257128696,0.24712764947300703,0.5862313096509,0.6082957870778949,0.4834046490112177,0.3372206025267239,0.686512758201701,0.33112582781456945,0.5974193548387097,0.540983606557377,0.10772621575576063,0.1851670030576918,0.9009688679024191,0.8019377358048384
0.020114942528735635,0.0,0.45522616136919325,0.5904806149624287,0.3348495248941421,0.6212093312008078,0.25628332063975523,0.7145794845645204,0.5012259646405981,0.6333305475383901,0.33159562096483075,0.2554785334459876,0.7478822604201774,0.36548669675927536,0.528247283234633,0.26839944447268516,0.5550436192895964,0.6000743183612798,0.4723025326702902,0.34149659863945914,0.69501822600243,0.3841059602649006,0.5264516129032258,0.5325526932084308,0.03960784518697036,0.29742260354228356,0.9009688679024191,0.8019377358048384
0.3275862068965517,0.3870967741935484,0.44452933985329945,0.5707039331881998,0.3173865443804087,0.6196388736899696,0.2530192579697521,0.7079923428657395,0.48999870951090396,0.6481577009698898,0.32357541003328194,0.25257633198169493,0.7904870239298953,0.3284412555755569,0.5335279615776702,0.24976477369839034,0.5591858391239584,0.5798341771563937,0.45807794610847696,0.3504373177842588,0.6962332928311057,0.5231788079470199,0.4980645161290323,0.511943793911007,0.002864439134678709,0.4234835188204923,0.9009688679024191,0.8019377358048384
0.05172413793103449,0.3225806451612903,0.4468215158924189,0.6106624459125851,0.32506042015244674,0.6499116124416007,0.25247524752475226,0.695319618480778,0.5868499161182072,0.6595680528878369,0.3131491358222709,0.2544467442890396,0.8586226266711603,0.3419109241391931,0.5717225581882437,0.26097506936898074,0.5871614321969425,0.5675135863254215,0.4209552445935006,0.3601554907677347,0.8177399756986634,0.4900662251655628,0.5974193548387097,0.5451990632318501,0.0,0.5547589058416206,0.9009688679024191,0.8019377358048384
0.04597701149425287,0.0,0.4536980440097791,0.6095172242419664,0.36475181260457346,0.6308661980723087,0.2492111848547489,0.6797378518227484,0.5432313846948007,0.627707324383247,0.31074307254280686,0.25584601999503775,0.9069261880687561,0.3178700443550242,0.5631651212968467,0.24970722597934203,0.590062072095684,0.5686051372567231,0.40117959986122353,0.36618075801749583,0.8809234507897934,0.47682119205298007,0.5974193548387097,0.5550351288056206,0.031209734576252923,0.6823025639230129,0.9009688679024191,0.8019377358048384
0.04022988505747127,0.0,0.443612469437654,0.5840522480377277,0.3566957922786149,0.6166084431162924,0.2492111848547489,0.6880971686993729,0.5148406245967212,0.6254126458759912,0.3080964029353961,0.2519073180077833,0.9270405010672956,0.29585257670675524,0.5602727475223657,0.2350210480782422,0.6092494454423993,0.5710320962422779,0.3973632473690297,0.3757045675413053,0.8857837181044959,0.4900662251655628,0.5974193548387097,0.5550351288056206,0.09436675102859093,0.7974226035422836,0.9009688679024191,0.8019377358048384
0.022988505747126436,0.0967741935483871,0.4202322738386295,0.5618716811530002,0.3354609489578806,0.6091777661288158,0.24676313785224657,0.6807075325804368,0.4911601496967346,0.6258413220806429,0.29486305489834264,0.24614060600730614,0.9413211998651836,0.28226235559675805,0.563777143960726,0.22324678476098092,0.60782070050054,0.5698824840912258,0.412628657337805,0.38814382896015687,0.8505467800729041,0.47682119205298007,0.5264516129032258,0.5573770491803278,0.18516700305769174,0.8922737842442392,0.9009688679024191,0.8019377358048384
0.031609195402298854,0.03225806451612903,0.3970048899755496,0.5650696586483146,0.3177286670384829,0.6060171559048297,0.24382548144924354,0.6846865674137097,0.4785133565621369,0.6502254332511519,0.29486305489834264,0.24598041956284844,0.9403606336366699,0.2995128014333317,0.621356840645316,0.24719270801568238,0.6645346586663734,0.6344465604533422,0.4306695963918121,0.39611273080661036,0.8007290400972054,0.4900662251655628,0.4980645161290323,0.5466042154566744,0.2974226035422835,0.9603921548130295,0.9009688679024191,0.8019377358048384
0.025862068965517238,0.0,0.3757640586797053,0.5763382077280859,0.3019740066588916,0.6306741655793593,0.2508432161897507,0.7070226621080524,0.4645760743321701,0.6704992961064677,0.2836347595941775,0.25651503396894904,0.8681271767217165,0.29723867117838143,0.664708884241882,0.2599486646942408,0.7347776335892497,0.705327697524269,0.44420030068231753,0.4093294460641417,0.7424058323207776,0.509933774834437,0.5974193548387097,0.5222482435597189,0.42348351882049234,0.9971355608653212,0.9009688679024191,0.8019377358048384
0.005747126436781616,0.0,0.3584199266503676,0.5840414440597028,0.28837226271693606,0.6475841736164134,0.25791535197475723,0.7199796032668202,0.44586398244934755,0.678366765274202,0.2804266752215572,0.2646751199042653,0.8362936748679923,0.301805229842635,0.7044799497705334,0.27483379328119484,0.7690820096856943,0.7452505922244415,0.44420030068231753,0.42798833819242077,0.7569866342648846,0.6026490066225165,0.5135483870967742,0.5344262295081966,0.5547589058416207,0.9999999999999999,1.0,0.3568958678922095
0.034482758620689655,0.0,0.34459046454767606,0.5950182857328072,0.27493751420131796,0.6579980218022636,0.25356326841475396,0.7199294473655604,0.4343786295005809,0.688075020497207,0.2804266752215572,0.26968801334258863,0.8817885630827996,0.3061411129909932,0.7362321346050904,0.2671425406304031,0.8030002045630331,0.7884016907427196,0.42720018503527235,0.4456754130223537,0.8432563791008505,0.6026490066225165,0.35741935483870974,0.570023419203747,0.6823025639230131,0.9687902654237469,1.0,0.3568958678922095
0.028735632183908053,0.0,0.33351161369193116,0.6038775477130678,0.267393138558782,0.667040951283238,0.2602001958437594,0.7294925058724198,0.42450638792102224,0.6965224633535889,0.2753739423346824,0.27378690177430065,0.8766992472755867,0.3192975787644623,0.766827714260067,0.26910943945644283,0.867375574991073,0.832905615681174,0.4306695963918121,0.4658892128279888,0.856622114216282,0.6026490066225165,0.32258064516129037,0.5807962529274004,0.7974226035422836,0.905633248971409,1.0,0.3568958678922095
0.005747126436781616,0.0,0.31769559902200495,0.6125639460449335,0.2577128413715153,0.6673330807974516,0.25628332063975523,0.7304705459469838,0.4168279778035868,0.7011622528627659,0.2674339335124505,0.27765964463736637,0.8413211998651835,0.3224655905619831,0.768128035745749,0.268919531983584,0.8541721270080731,0.8536392772539363,0.433792066612698,0.49251700680272137,0.8396111786148239,0.6026490066225165,0.34967741935483876,0.575175644028103,0.8922737842442393,0.814832996942308,1.0,0.3568958678922095
0.028735632183908053,0.0,0.30547066014669744,0.6154161962434566,0.24652515774854233,0.6714157442092124,0.25519529974975375,0.7332374798331471,0.4058588204929656,0.7018556996644083,0.2674339335124505,0.28144758291218963,0.8003819795528592,0.32189400521286027,0.7697238281730499,0.26786640872500267,0.8382469439708728,0.863950949881555,0.4278940673065803,0.5156462585034021,0.8456865127582018,0.6026490066225165,0.33677419354838717,0.5695550351288056,0.9603921548130295,0.7025773964577163,1.0,0.3568958678922095
0.022988505747126436,0.0,0.29049511002444905,0.6203860261348229,0.23811349693251538,0.6746995875247268,0.26079860733326066,0.7359458985011738,0.39618015227771397,0.7028265251867092,0.26422584913983194,0.28461362087323605,0.7875182563756877,0.319979194293293,0.7769776578697885,0.26616587362712774,0.8241753895144999,0.8742161735333738,0.4195674800508847,0.5339164237123448,0.8541919805589306,0.5695364238410595,0.32516129032258073,0.5615925058548009,0.9971355608653212,0.5765164811795076,1.0,0.3568958678922095
0.06609195402298851,0.0967741935483871,0.2859489608801957,0.6409892122279419,0.23339924622690988,0.683137060023187,0.24956479164399958,0.7173547777675602,0.3849528971480176,0.7000527379801356,0.33905441713117046,0.46878091833946356,0.7883833277159867,0.32419667761933324,0.7958152718285167,0.26335425649648614,0.8125223843420586,0.881415764782387,0.4164450098299989,0.556851311953352,0.8481166464155527,0.4900662251655628,0.4438709677419355,0.5550351288056206,0.9999999999999999,0.44524109415837926,1.0,0.3568958678922095
0.060344827586206906,0.06451612903225806,0.2773533007334965,0.6352739078528711,0.22308979364194093,0.6761174712740436,0.22298988140572207,0.6698404206408239,0.3788875983997928,0.6937486761470153,0.5280506877330859,0.5372936029072268,0.7948488933827658,0.3181787004435517,0.7600148441941403,0.25002373843410797,0.7726393745485229,0.8560313995076398,0.4171388921013068,0.5757045675413011,0.8456865127582018,0.41059602649006616,0.46838709677419366,0.5550351288056206,0.9687902654237469,0.31769743607698686,1.0,0.3568958678922095
0.31034482758620685,0.3225806451612903,0.27506112469437616,0.6119805312315996,0.2119353039598435,0.655383223199629,0.2160265477097163,0.6577361298034725,0.38366240805265206,0.683989988429345,0.41971768857520875,0.3509802782218677,0.792686215032019,0.29153139146737495,0.6576200750687355,0.22913391641961156,0.706149995844813,0.7680802638301818,0.41471030415172894,0.5898931000971785,0.842041312272175,0.33112582781456945,0.3458064516129033,0.550351288056206,0.905633248971409,0.20257739645771639,1.0,0.3568958678922095
0.33045977011494254,0.5161290322580645,0.30801115525672396,0.6251019625426084,0.24502695668339625,0.6568247821878019,0.21662495919921598,0.6500121210094705,0.5429732868757278,0.678165035295542,0.40810843325179125,0.3385116480672412,0.7909673070441521,0.288993552517264,0.6588428510161546,0.21603030079233698,0.670925200248031,0.6956895350457526,0.41471030415172894,0.6089407191448011,0.825030376670717,0.3178807947019867,0.4980645161290323,0.5414519906323184,0.814832996942308,0.10772621575576058,1.0,0.3568958678922095
0.06609195402298851,0.2903225806451613,0.33419926650366705,0.6219417989703808,0.28846749705645447,0.6597289448209096,0.21662495919921598,0.6576358180009525,0.5744612208026851,0.6293968129545238,0.37065404820146686,0.3130985397906271,0.7885237613751263,0.27582422607343915,0.6406607910476039,0.2036863150564978,0.6596007185276567,0.7296669608435129,0.4233838325430785,0.6262390670553941,0.7825030376670716,0.3642384105960264,0.5264516129032258,0.5217798594847775,0.7025773964577163,0.03960784518697036,1.0,0.3568958678922095
0.05459770114942529,0.16129032258064516,0.3383251833740828,0.6545265966929019,0.2904505174443819,0.6445031356538571,0.2107496463932097,0.6449965308834955,0.5338753387533879,0.6194616115055263,0.3446685647832526,0.29727777271742195,0.7457139647230647,0.25936256801865865,0.5964174460007112,0.18634143253536917,0.6137754025736586,0.6725347206094108,0.44420030068231753,0.6419825072886312,0.6925880923450791,0.3973509933774834,0.4980645161290323,0.4918032786885246,0.5765164811795076,0.0028644391346787645,1.0,0.3568958678922095
0.022988505747126436,0.0,0.3291564792176036,0.5959258198868824,0.2714259155976948,0.5972473588955758,0.2102872375149598,0.6512075033228275,0.4985159375403294,0.6400885018234954,0.3291895576853645,0.27860191784005883,0.6574542186271205,0.25535003886780583,0.5631651212968467,0.17526349661859197,0.5819402803792082,0.5966661247619482,0.4476697120388574,0.6536443148688065,0.6622114216281896,0.41059602649006616,0.5264516129032258,0.4772833723653395,0.4452410941583793,0.0,1.0,0.3568958678922095
0.011494252873563218,0.0,0.3123471882640594,0.5292868834304796,0.26089111978682444,0.5647964981691143,0.19927102600369873,0.6109239552943728,0.4697380307136412,0.5926315243437652,0.3131491358222709,0.2582959303220377,0.6141557128412537,0.24893685125063225,0.5328450651781469,0.16690756781279537,0.5500380359391674,0.550977750940592,0.4598126517867468,0.6594752186588941,0.6366950182260023,0.3642384105960264,0.4141935483870969,0.4707259953161592,0.31769743607698675,0.03120973457625298,1.0,0.3568958678922095
0.028735632183908053,0.0,0.3047066014669917,0.5046538135341434,0.25611947697837323,0.5406477545351236,0.1973125884016973,0.5940715724710961,0.455542650664601,0.5868570037046272,0.30015639411316375,0.24219248128802462,0.5945174699471967,0.27184599204353477,0.5108430770867478,0.17298460694428308,0.522719281983749,0.5304240791490549,0.4834046490112177,0.6551992225461625,0.5650060753341435,0.3973509933774834,0.48000000000000004,0.44964871194379386,0.20257739645771644,0.09436675102859093,1.0,0.3568958678922095
0.022988505747126436,0.0,0.33123853911980383,0.48951744032152655,0.2781805787940752,0.5199713792668044,0.2013382656947016,0.5745107709797936,0.4708349464447019,0.5538993684410738,0.29486305489834264,0.22922680201897794,0.5207982249185482,0.37099318670264037,0.46647007390513595,0.23286876338583862,0.4765775325862507,0.5057887036090853,0.47056782699202027,0.6520894071914469,0.511543134872418,0.37748344370860926,0.5974193548387097,0.3943793911007025,0.10772621575576063,0.1851670030576918,1.0,0.3568958678922095
0.08908045977011494,0.0,0.3560513447432756,0.48244083471534216,0.29838259899609554,0.5111536680836735,0.20025024480469988,0.549600006687452,0.4781907342882945,0.5240685478467486,0.2924569916188786,0.22199014382229998,0.5257274463543422,0.4297407288856361,0.4772117516813994,0.2978804215945903,0.484986991069545,0.4909656742068833,0.44871053544581935,0.6524781341107868,0.5091130012150669,0.2516556291390728,0.5974193548387097,0.36299765807962525,0.03960784518697036,0.29742260354228356,1.0,0.3568958678922095
0.11781609195402298,0.06451612903225806,0.34535452322738447,0.4845584144081849,0.2900167317345228,0.5128793299381285,0.20025024480469988,0.5523752998904923,0.4499935475545238,0.5111326129651859,0.2804266752215572,0.2191350560181421,0.5860745983597347,0.39613151035712857,0.4699110013265022,0.32896194465252315,0.5092181217277902,0.46114543174322975,0.3921591303342199,0.6511175898930972,0.6136087484811665,0.20529801324503308,0.5974193548387097,0.36721311475409835,0.002864439134678709,0.4234835188204923,1.0,0.3568958678922095
0.14367816091954022,0.16129032258064516,0.34245110024449854,0.4867624259252261,0.2900167317345228,0.5207289869102234,0.19388532259819335,0.5482792346209455,0.42999096657633173,0.5163775924103424,0.2775393992862001,0.21634592733817293,0.6852334007414895,0.3533311994146966,0.4483079613419283,0.38030026481542056,0.5194398808420317,0.4512576060197875,0.34324043020700823,0.6511175898930972,0.7375455650060754,0.20529801324503308,0.5264516129032258,0.38735362997658074,0.0,0.5547589058416206,1.0,0.3568958678922095
0.31896551724137934,0.3225806451612903,0.35375916870415525,0.523539167121335,0.3050133234182302,0.5319247443074202,0.1973125884016973,0.5433138003962299,0.4155374887082208,0.5240622437849152,0.3109836788707536,0.36699656698463157,0.7581957083473767,0.34818693127257827,0.4875445076481668,0.39036536087695084,0.527437016959553,0.4506711877003111,0.3276280791025789,0.6472303206997054,0.8335358444714458,0.27152317880794696,0.42709677419354847,0.42950819672131146,0.031209734576252923,0.6823025639230129,1.0,0.3568958678922095
0.3793103448275862,0.3870967741935484,0.3772157701711474,0.5128864447889718,0.32719836400818014,0.5442990024832695,0.19143727559569101,0.5714011051016896,0.4592205445863973,0.5725846077144434,0.42767774792476665,0.7808146894110477,0.8264914054600602,0.3769262426265474,0.5325658015033692,0.38694702636548794,0.5314691461411092,0.45921779924752615,0.3363016074939285,0.6417881438289612,0.8311057108140949,0.3642384105960264,0.4980645161290323,0.44262295081967207,0.09436675102859093,0.7974226035422836,1.0,0.3568958678922095
0.4913793103448276,0.0967741935483871,0.3864608801955991,0.5202547578018226,0.3371134659478212,0.556652216002357,0.20971602654770938,0.6618154764392645,0.5222609368950837,0.5513020949658285,0.4631270802422125,0.8861608334720568,0.8531204359060776,0.3616992089258777,0.5258136047953557,0.38808647120264195,0.5492996912376693,0.4557515444284448,0.326240314559963,0.6369290573372197,0.8335358444714458,0.3642384105960264,0.5264516129032258,0.4309133489461358,0.18516700305769174,0.8922737842442392,1.0,0.3568958678922095
0.1781609195402299,0.03225806451612903,0.3818765281173593,0.5375735345754309,0.32589700687860157,0.5521907487688875,0.3526275704493529,0.7854163357770403,0.4801264679313457,0.5095944218779038,0.5509082888879941,0.7506525241928648,0.8811650376362206,0.346883716676575,0.5230109943449102,0.37871770254159576,0.5712774322225131,0.46318918667843323,0.3276280791025789,0.6252672497570444,0.8128797083839612,0.3973509933774834,0.4980645161290323,0.41686182669789223,0.2974226035422835,0.9603921548130295,1.0,0.3568958678922095
0.022988505747126436,0.0,0.35788508557457366,0.5384918727075312,0.30272045609468856,0.5719095921545516,0.3259710586443265,0.682713768630826,0.4460252935862681,0.5583941645280899,0.45863576212054324,0.5802518382179729,0.8956620042691832,0.33618363894096825,0.5631850687021873,0.3687159089710186,0.6264135625291656,0.5457754656509823,0.3328321961373887,0.6145772594752188,0.8140947752126366,0.41059602649006616,0.5264516129032258,0.42482435597189694,0.42348351882049234,0.9971355608653212,1.0,0.3568958678922095
0.031609195402298854,0.0,0.3340464547677251,0.5371521794324674,0.28010162979487996,0.5730880929332043,0.2918072026982912,0.6422212376804552,0.4227642276422763,0.5750810162003588,0.4144443998877154,0.5314043953904002,0.8987529491068417,0.3320682244272728,0.6063911486713363,0.3635884072038238,0.6773881136091948,0.6000627061173296,0.32485255001734703,0.6013605442176875,0.8456865127582018,0.3642384105960264,0.4141935483870969,0.43606557377049177,0.5547589058416207,0.9999999999999999,0.7225209339563144,5.551115123125783e-17
